Code,Brand,Color,Quantity,Size,Category
E2601,MILANO FORMALS,EMERALD,1,0,
E2601,MILANO FORMALS,EMERALD,2,2,
E2601,MILANO FORMALS,EMERALD,4,8,
E2601,MILANO FORMALS,EMERALD,2,2,
E2601,MILANO FORMALS,EMERALD,3,10,
E2601,MILANO FORMALS,EMERALD,7,6,
E2601,MILANO FORMALS,NAVY,2,18,
E2601,MILANO FORMALS,NAVY,4,4,
E2601,MILANO FORMALS,NAVY,4,8,
E2126,MILANO FORMALS,BLACK,1,10,
E2126,MILANO FORMALS,BLACK,2,8,
E2126,MILANO FORMALS,BLACK,2,14,
E2126,MILANO FORMALS,BLACK,5,12,
E1285,MILANO FORMALS,FUCHSIA,1,12,Bridesmaid
E1285,MILANO FORMALS,FUCHSIA,1,14,Bridesmaid
E1285,MILANO FORMALS,FUCHSIA,2,24,Bridesmaid
E1285,MILANO FORMALS,FUCHSIA,5,30,Bridesmaid
E1285,MILANO FORMALS,FUCHSIA,1,20,Bridesmaid
E1285,MILANO FORMALS,FUCHSIA,2,18,Bridesmaid
E1285,MILANO FORMALS,FUCHSIA,2,24,Bridesmaid
E1412,MILANO FORMALS,BROWN,1,12,
E1412,MILANO FORMALS,BROWN,6,16,
E1696,MILANO FORMALS,BLACK,8,4,Bridesmaid
AA9315,ANDY ANAND COUTURE,WHITE,1,8,
AA9322,ANDY ANAND COUTURE,WHITE,1,8,
AA9332,ANDY ANAND COUTURE,WHITE,1,8,
AA9326,ANDY ANAND COUTURE,WHITE,1,8,
AA9327,ANDY ANAND COUTURE,WHITE,1,8,
AA9320,ANDY ANAND COUTURE,WHITE,1,12,
AA9301,ANDY ANAND COUTURE,WHITE,1,4,
AA9312,ANDY ANAND COUTURE,WHITE,1,6,
AA9254,ANDY ANAND COUTURE,WHITE,1,10,
B8865,MILANO FORMALS,WHITE,2,40,Elegant Evening
E1421,MILANO FORMALS,CORAL,10,8,Bridesmaid
E1421,MILANO FORMALS,CORAL,1,6,Bridesmaid
F570,MILANO FORMALS,CORAL,1,14,
F570,MILANO FORMALS,CORAL,1,16,
E1421,MILANO FORMALS,CORAL,3,10,Bridesmaid
E1421,MILANO FORMALS,CORAL,4,4,Bridesmaid
E2524,MILANO FORMALS,CHERRY,3,2,
E2524,MILANO FORMALS,CHERRY,4,8,
E2524,MILANO FORMALS,CHERRY,5,4,
E2524,MILANO FORMALS,CHERRY,2,6,
E2524,MILANO FORMALS,CHERRY,2,10,
E2540,MILANO FORMALS,TEAL,4,6,Embellished
E2540,MILANO FORMALS,TEAL,1,6,Embellished
E2540,MILANO FORMALS,TEAL,1,14,Embellished
E2540,MILANO FORMALS,TEAL,2,0,Embellished
E2540,MILANO FORMALS,TEAL,4,8,Embellished
E2535,MILANO FORMALS,BURGUNDY,1,6,Embellished
E2535,MILANO FORMALS,BURGUNDY,2,2,Embellished
E2535,MILANO FORMALS,BURGUNDY,3,4,Embellished
E2509,MILANO FORMALS,BURGUNDY,4,6,Embellished
E2509,MILANO FORMALS,BURGUNDY,1,4,Embellished
F1116,MILANO FORMALS,BURGUNDY,1,22,
E2509,MILANO FORMALS,BURGUNDY,2,2,Embellished
F1116,MILANO FORMALS,BURGUNDY,7,38,
F1116,MILANO FORMALS,GOLD,8,40,
F1116,MILANO FORMALS,GOLD,15,34,
AA9312,ANDY ANAND COUTURE,BURGUNDY,1,6,
E2540,MILANO FORMALS,TEAL,4,2,Embellished
E2540,MILANO FORMALS,TEAL,8,4,Embellished
AA9304,ANDY ANAND COUTURE,WHITE,1,4,
AA9308,ANDY ANAND COUTURE,WHITE,1,22,
AA9308,ANDY ANAND COUTURE,WHITE,1,6,
AA9308,ANDY ANAND COUTURE,WHITE,3,14,
E1672,MILANO FORMALS,SKY BLUE,3,12,
E1672,MILANO FORMALS,SKY BLUE,4,8,
E1672,MILANO FORMALS,SKY BLUE,6,4,
E2182,MILANO FORMALS,NAVY,1,0,Ball Gown/Quinceanera 
E1988,MILANO FORMALS,ROYAL BLUE,1,2,2 Piece
E2241,MILANO FORMALS,IVORY,1,4,Elegant Evening
E2241,MILANO FORMALS,IVORY,1,12,Elegant Evening
E2241,MILANO FORMALS,IVORY,2,14,Elegant Evening
E2229,MILANO FORMALS,IVORY,3,14,Embellished
E2229,MILANO FORMALS,IVORY,3,18,Embellished
E1988,MILANO FORMALS,ROYAL BLUE,1,2,2 Piece
E1988,MILANO FORMALS,ROYAL BLUE,5,0,2 Piece
F570,MILANO FORMALS,LAVENDER,12,34,
F570,MILANO FORMALS,LAVENDER,12,40,
F570,MILANO FORMALS,LAVENDER,16,38,
E2171,MILANO FORMALS,LIGHT BLUE,1,2,Ball Gown/Quinceanera 
E2171,MILANO FORMALS,LIGHT BLUE,1,6,Ball Gown/Quinceanera 
BD2006/24,MILANO FORMALS,BLACK,1,14,
BD2006/24,MILANO FORMALS,BLACK,2,12,
BD2006/183,MILANO FORMALS,MIDNIGHT BLUE,4,12,
BD2006/183,MILANO FORMALS,MIDNIGHT BLUE,7,14,
BD2007/10,MILANO FORMALS,BEIGE,6,8,
BD2006/24,MILANO FORMALS,BLACK,15,10,
BD2006/24,MILANO FORMALS,BLACK,15,8,
E1729,MILANO FORMALS,IVORY,1,4,Bridesmaid
E1729,MILANO FORMALS,MINT,2,8,Bridesmaid
E1729,MILANO FORMALS,MINT,13,4,Bridesmaid
AA9309,ANDY ANAND COUTURE,IVORY,2,16,
E1729,MILANO FORMALS,IVORY,8,4,Bridesmaid
E2114,MILANO FORMALS,ROYAL BLUE,1,4,Ball Gown/Quinceanera 
E2114,MILANO FORMALS,ROYAL BLUE,2,0,Ball Gown/Quinceanera 
E2114,MILANO FORMALS,ROYAL BLUE,2,8,Ball Gown/Quinceanera 
E2114,MILANO FORMALS,ROYAL BLUE,3,6,Ball Gown/Quinceanera 
E1573,MILANO FORMALS,BLACK,1,2,Bridesmaid
E1581,MILANO FORMALS,RED,1,8,Embellished
E1581,MILANO FORMALS,RED,1,12,Embellished
E1581,MILANO FORMALS,RED,1,18,Embellished
E1581,MILANO FORMALS,RED,1,22,Embellished
E1657,MILANO FORMALS,TEAL,1,24,Elegant Evening
E1573,MILANO FORMALS,BLACK,2,6,Bridesmaid
E1581,MILANO FORMALS,RED,2,14,Embellished
E1581,MILANO FORMALS,RED,2,24,Embellished
E1573,MILANO FORMALS,BLACK,3,4,Bridesmaid
E1581,MILANO FORMALS,RED,4,16,Embellished
E2279,MILANO FORMALS,BURGUNDY,1,14,Prom
E1908,MILANO FORMALS,SKY BLUE,2,0,
AA9257,ANDY ANAND COUTURE,WHITE,2,12,
E1573,MILANO FORMALS,PURPLE,3,6,Bridesmaid
AA226,ANDY ANAND COUTURE,WHITE,1,4,
AA9336,ANDY ANAND COUTURE,WHITE,1,4,
B8808,MILANO FORMALS,WHITE,1,4,
B8808,MILANO FORMALS,WHITE,1,10,
B8808,MILANO FORMALS,IVORY,1,8,
AA9315,ANDY ANAND COUTURE,WHITE,2,12,
E1729,MILANO FORMALS,MINT,1,4,Bridesmaid
E1729,MILANO FORMALS,MINT,1,8,Bridesmaid
E1729,MILANO FORMALS,MINT,2,20,Bridesmaid
E1573,MILANO FORMALS,PEACH,3,24,Bridesmaid
F1116,MILANO FORMALS,FUCHSIA,3,38,
F1116,MILANO FORMALS,FUCHSIA,3,40,
E1729,MILANO FORMALS,MINT,11,6,Bridesmaid
E1730,MILANO FORMALS,BLUE,1,2,Bridesmaid
E2080,MILANO FORMALS,COBALT,1,2,Elegant Evening
E1344,MILANO FORMALS,YELLOW,1,6,Short
F570,MILANO FORMALS,ROYAL BLUE,1,34,
E1730,MILANO FORMALS,BLUE,2,4,Bridesmaid
E1730,MILANO FORMALS,BLUE,2,8,Bridesmaid
E1344,MILANO FORMALS,YELLOW,4,2,Short
E1573,MILANO FORMALS,BLACK,2,6,Bridesmaid
E1573,MILANO FORMALS,BLACK,2,10,Bridesmaid
E1573,MILANO FORMALS,BLACK,2,12,Bridesmaid
E1573,MILANO FORMALS,BLACK,2,16,Bridesmaid
E1573,MILANO FORMALS,BLACK,3,24,Bridesmaid
E1573,MILANO FORMALS,BLACK,5,8,Bridesmaid
B8486,MILANO FORMALS,BLACK/LILAC,1,22,
E1348,MILANO FORMALS,PLATINUM,2,12,Short
B8486,MILANO FORMALS,BLACK/FUCHSIA,5,12,
B8486,MILANO FORMALS,BLACK/FUCHSIA,6,10,
E1896,MILANO FORMALS,POOL/WHITE,2,2,
E1896,MILANO FORMALS,POOL/WHITE,2,6,
E1896,MILANO FORMALS,POOL/WHITE,2,10,
E1896,MILANO FORMALS,POOL/WHITE,2,12,
E1896,MILANO FORMALS,POOL/WHITE,2,16,
E1896,MILANO FORMALS,POOL/WHITE,2,18,
E1896,MILANO FORMALS,POOL/WHITE,2,20,
E1896,MILANO FORMALS,POOL/WHITE,6,14,
E2543,MILANO FORMALS,BLACK,1,0,Embellished
E2526,MILANO FORMALS,GREEN,1,8,Embellished
E2543,MILANO FORMALS,BLACK,1,8,Embellished
E2526,MILANO FORMALS,GREEN,1,12,Embellished
E2532,MILANO FORMALS,PRINT,2,0,Embellished
E2543,MILANO FORMALS,BLACK,2,6,Embellished
E1893,MILANO FORMALS,BLACK,2,8,
E1347,MILANO FORMALS,BLUE,2,8,Embellished
E2526,MILANO FORMALS,GREEN,4,6,Embellished
E2526,MILANO FORMALS,GREEN,7,4,Embellished
B8808,MILANO FORMALS,IVORY,2,8,
E1470,MILANO FORMALS,PEACH,3,8,
E2114,MILANO FORMALS,ROYAL,3,8,Ball Gown/Quinceanera 
F1116,MILANO FORMALS,FUCHSIA,4,38,
E2279,MILANO FORMALS,BURGUNDY,1,6,Prom
E2279,MILANO FORMALS,BURGUNDY,1,10,Prom
F570,MILANO FORMALS,PINK,3,38,
F570,MILANO FORMALS,PINK,5,34,
F570,MILANO FORMALS,TRUFFLE,5,40,
F570,MILANO FORMALS,PINK,7,40,
F570,MILANO FORMALS,TRUFFLE,15,40,
E1264,MILANO FORMALS,BLACK,1,0,Bridesmaid
E1605,MILANO FORMALS,PURPLE,1,0,
E1827,MILANO FORMALS,BLACK,1,0,Elegant Evening
E2100,MILANO FORMALS,MIDNIGHT,1,0,Elegant Evening
E2613,MILANO FORMALS,MAUVE,1,0,Bridesmaid
E1605,MILANO FORMALS,PURPLE,1,2,
E1582,MILANO FORMALS,FUCHSIA,1,4,Bridesmaid
E1852,MILANO FORMALS,BURGUNDY,1,4,Bridesmaid
E2087,MILANO FORMALS,ROSE/QUARTZ,1,4,Bridesmaid
E2082,MILANO FORMALS,BLACK,2,0,
E2087,MILANO FORMALS,DIRTY ROSE,2,0,Bridesmaid
E1264,MILANO FORMALS,BLACK,1,2,Bridesmaid
E1890,MILANO FORMALS,BLACK,1,2,Embellished
E2532,MILANO FORMALS,PRINT,1,2,Embellished
E2602,MILANO FORMALS,BLACK,1,2,
AA9321,ANDY ANAND COUTURE,IVORY,1,6,
E1347,MILANO FORMALS,BLUE,1,6,Embellished
E2059,MILANO FORMALS,ROYAL,1,6,Short
E2511,MILANO FORMALS,BLUE,1,6,
E2531,MILANO FORMALS,ROYAL,1,6,Embellished
E2527,MILANO FORMALS,BLACK,2,2,Embellished
E1672,MILANO FORMALS,SKY BLUE,2,6,
E1032,MILANO FORMALS,BLACK,4,5,
E1663,MILANO FORMALS,NAVY,1,0,Bridesmaid
E2158,MILANO FORMALS,GOLD,1,2,Gala/ pageant
E2158,MILANO FORMALS,GOLD,1,4,Gala/ pageant
E1663,MILANO FORMALS,NAVY,1,6,Bridesmaid
E2158,MILANO FORMALS,GOLD,1,6,Gala/ pageant
E1663,MILANO FORMALS,NAVY,3,2,Bridesmaid
E1463,MILANO FORMALS,CORAL,3,4,
E1573,MILANO FORMALS,PEACH,4,4,Bridesmaid
E2106,MILANO FORMALS,SKY BLUE,1,14,
E2106,MILANO FORMALS,SKY BLUE,1,16,
E1908,MILANO FORMALS,SKY BLUE,2,0,
E1908,MILANO FORMALS,SKY BLUE,2,2,
E1908,MILANO FORMALS,SKY BLUE,6,4,
E1463,MILANO FORMALS,TEAL,1,30,
E1463,MILANO FORMALS,TEAL,2,10,
E1463,MILANO FORMALS,TEAL,2,14,
E1463,MILANO FORMALS,TEAL,2,16,
E1463,MILANO FORMALS,TEAL,2,24,
E1463,MILANO FORMALS,TEAL,2,28,
E1463,MILANO FORMALS,TEAL,5,4,
E1463,MILANO FORMALS,TEAL,6,8,
E2126,MILANO FORMALS,BLACK,1,2,
E1657,MILANO FORMALS,BLACK,1,2,Elegant Evening
E2080,MILANO FORMALS,BLACK,1,4,Elegant Evening
E2241,MILANO FORMALS,BLACK,1,4,Elegant Evening
E1510,MILANO FORMALS,WHITE,2,0,Embellished
E1827,MILANO FORMALS,BLACK,2,2,Elegant Evening
E1827,MILANO FORMALS,BLACK,2,4,Elegant Evening
E2126,MILANO FORMALS,BLACK,3,2,
AA9315,ANDY ANAND COUTURE,IVORY,1,12,
AA9315,ANDY ANAND COUTURE,IVORY,3,4,
E1520,MILANO FORMALS,BURNT ORANGE,1,0,Short
E2449,MILANO FORMALS,GREEN,1,2,Ball Gown/Quinceanera 
E2233,MILANO FORMALS,WHITE,1,6,Gala/ pageant
E1520,MILANO FORMALS,BURNT ORANGE,3,2,Short
E1520,MILANO FORMALS,BURNT ORANGE,5,4,Short
E1796,MILANO FORMALS,BISCOTTI,1,8,
E1391,MILANO FORMALS,PURPLE,2,28,
E1531,MILANO FORMALS,CORAL,3,4,Bridesmaid
E1796,MILANO FORMALS,BISCOTTI,6,4,
E1531,MILANO FORMALS,CORAL,7,6,Bridesmaid
E2514,MILANO FORMALS,EMERALD,1,0,Embellished
E1422,MILANO FORMALS,PURPLE,1,2,Bridesmaid
E1452,MILANO FORMALS,PURPLE,1,2,Short
E2281,MILANO FORMALS,PURPLE,1,2,2 Piece
E1386,MILANO FORMALS,PLUM,1,6,
E2257,MILANO FORMALS,WINE,1,8,Embellished
E2511,MILANO FORMALS,BLUE,1,8,
E1573,MILANO FORMALS,BLACK,1,24,Bridesmaid
F570,MILANO FORMALS,ROYAL BLUE,1,14,
E2023,MILANO FORMALS,TURQUOISE,2,0,Short
E2526,MILANO FORMALS,GREEN,2,0,Embellished
E2544,MILANO FORMALS,RED,3,0,Embellished
E1354,MILANO FORMALS,LILAC,3,2,Embellished
E1508,MILANO FORMALS,NUDE,1,2,Embellished
E1657,MILANO FORMALS,TEAL,1,2,Elegant Evening
E1796,MILANO FORMALS,IVORY,1,2,
E1799,MILANO FORMALS,TEAL,1,2,Prom
E1852,MILANO FORMALS,PINK,1,2,Bridesmaid
E2025,MILANO FORMALS,WINE,1,2,Elegant Evening
E2053,MILANO FORMALS,TEAL,1,2,Elegant Evening
E2087,MILANO FORMALS,DIRTY ROSE,1,2,Bridesmaid
E2327,MILANO FORMALS,RED/BLACK,1,2,Elegant Evening
E2053,MILANO FORMALS,NAVY,1,4,Elegant Evening
E1838,MILANO FORMALS,TEAL,3,2,Bridesmaid
E1452,MILANO FORMALS,PURPLE,1,2,Short
E1334,MILANO FORMALS,FUCHSIA,1,10,
E2532,MILANO FORMALS,PRINT,2,0,Embellished
E1452,MILANO FORMALS,PURPLE,2,6,Short
E1663,MILANO FORMALS,PURPLE,1,10,Bridesmaid
E1663,MILANO FORMALS,PURPLE,1,24,Bridesmaid
E1663,MILANO FORMALS,PURPLE,2,6,Bridesmaid
E1663,MILANO FORMALS,PURPLE,5,2,Bridesmaid
E1663,MILANO FORMALS,PURPLE,6,8,Bridesmaid
E1663,MILANO FORMALS,PURPLE,7,4,Bridesmaid
E2018,MILANO FORMALS,PEACOCK,1,0,
E2018,MILANO FORMALS,GREEN,1,0,
E2549,MILANO FORMALS,BLACK/GREEN,1,0,Short
F570,MILANO FORMALS,LAVENDER,1,34,
F570,MILANO FORMALS,LAVENDER,9,38,
F570,MILANO FORMALS,LAVENDER,18,40,
E1502,MILANO FORMALS,CLARET,1,2,Bridesmaid
E1852,MILANO FORMALS,BURGUNDY,1,2,Bridesmaid
E2101,MILANO FORMALS,WINE,1,2,Gala/ pageant
E1696,MILANO FORMALS,TEAL,1,4,Bridesmaid
E2560,MILANO FORMALS,NAVY,1,6,
E2255,MILANO FORMALS,FUCHSIA,1,8,Embellished
E2255,MILANO FORMALS,FUCHSIA,1,10,Embellished
E2543,MILANO FORMALS,BLACK,2,6,Embellished
E2543,MILANO FORMALS,BLACK,2,8,Embellished
E2560,MILANO FORMALS,NAVY,2,10,
E1967,MILANO FORMALS,TEAL,2,0,Ball Gown/Quinceanera 
F570,MILANO FORMALS,PEACH,2,30,
F570,MILANO FORMALS,PEACH,2,34,
F570,MILANO FORMALS,PEACH,3,26,
F570,MILANO FORMALS,PEACH,4,8,
F570,MILANO FORMALS,PEACH,5,10,
F570,MILANO FORMALS,PEACH,8,38,
F570,MILANO FORMALS,PEACH,9,40,
AA9307,ANDY ANAND COUTURE,IVORY,1,8,
AA9315,ANDY ANAND COUTURE,IVORY,1,8,
AA9307,ANDY ANAND COUTURE,IVORY,1,22,
E1729,MILANO FORMALS,IVORY,1,6,Bridesmaid
F570,MILANO FORMALS,SKY BLUE,1,30,
F570,MILANO FORMALS,SKY BLUE,3,24,
F570,MILANO FORMALS,SKY BLUE,3,34,
E1502,MILANO FORMALS,IVORY,4,6,Bridesmaid
E1729,MILANO FORMALS,IVORY,9,8,Bridesmaid
E1893,MILANO FORMALS,BLACK,1,0,
E2527,MILANO FORMALS,BLACK,1,0,Embellished
E2602,MILANO FORMALS,BLACK,1,2,
E2527,MILANO FORMALS,BLACK,1,8,Embellished
E2602,MILANO FORMALS,BLACK,1,10,
E2526,MILANO FORMALS,GREEN,2,8,Embellished
E2605,MILANO FORMALS,MINT,2,8,
E1893,MILANO FORMALS,BLACK,3,8,
E2550,MILANO FORMALS,RED,3,8,Embellished
B8998,MILANO FORMALS,RED,1,6,Elegant Evening
B8998,MILANO FORMALS,RED,3,12,Elegant Evening
B8998,MILANO FORMALS,RED,4,4,Elegant Evening
B8998,MILANO FORMALS,RED,5,10,Elegant Evening
B8998,MILANO FORMALS,RED,9,8,Elegant Evening
B8998,MILANO FORMALS,CLARET,1,10,Elegant Evening
B8998,MILANO FORMALS,CLARET,2,8,Elegant Evening
B8998,MILANO FORMALS,CLARET,2,8,Elegant Evening
B8998,MILANO FORMALS,CLARET,3,10,Elegant Evening
B8998,MILANO FORMALS,CLARET,7,6,Elegant Evening
B8998,MILANO FORMALS,CLARET,9,4,Elegant Evening
E2531,MILANO FORMALS,ROYAL,1,4,Embellished
E1795,MILANO FORMALS,BISCOTTI,1,6,
E2549,MILANO FORMALS,BLACK/GREEN,1,6,Short
E2171,MILANO FORMALS,SKY BLUE,2,0,Ball Gown/Quinceanera 
E1391,MILANO FORMALS,PURPLE,1,4,
E1264,MILANO FORMALS,CORAL,1,20,Bridesmaid
E1264,MILANO FORMALS,CORAL,1,24,Bridesmaid
E1264,MILANO FORMALS,CORAL,2,26,Bridesmaid
E1264,MILANO FORMALS,CORAL,3,30,Bridesmaid
E1264,MILANO FORMALS,CORAL,3,34,Bridesmaid
E1264,MILANO FORMALS,CORAL,4,4,Bridesmaid
E1264,MILANO FORMALS,CORAL,4,8,Bridesmaid
E1264,MILANO FORMALS,CORAL,4,38,Bridesmaid
E1264,MILANO FORMALS,CORAL,4,40,Bridesmaid
AA222,ANDY ANAND COUTURE,WHITE/IVORY,1,2,
B8865,MILANO FORMALS,WHITE,1,2,Elegant Evening
E1502,MILANO FORMALS,IVORY,1,2,Bridesmaid
E1729,MILANO FORMALS,IVORY,1,4,Bridesmaid
E1579,MILANO FORMALS,WHITE,1,6,Prom
AA221,ANDY ANAND COUTURE,WHITE,1,8,
AA221,ANDY ANAND COUTURE,WHITE,1,10,
E1729,MILANO FORMALS,IVORY,3,2,Bridesmaid
E1502,MILANO FORMALS,CLARET,6,4,Bridesmaid
E2162,MILANO FORMALS,RAINBOW,1,2,Ball Gown/Quinceanera 
E2171,MILANO FORMALS,LIGHTBLUE,1,10,Ball Gown/Quinceanera 
E2320,MILANO FORMALS,MULTI,1,10,Ball Gown/Quinceanera 
B8401,MILANO FORMALS,SKY BLUE,1,10,
E1799,MILANO FORMALS,TEAL,1,4,Prom
E1799,MILANO FORMALS,TEAL,1,14,Prom
E1264,MILANO FORMALS,TEAL,1,34,Bridesmaid
E1799,MILANO FORMALS,TEAL,2,12,Prom
E1799,MILANO FORMALS,TEAL,3,6,Prom
E1799,MILANO FORMALS,TEAL,5,8,Prom
E1799,MILANO FORMALS,TEAL,5,10,Prom
E1581,MILANO FORMALS,BLACK,1,2,Embellished
E1510,MILANO FORMALS,WHITE,1,4,Embellished
E2717,MILANO FORMALS,CHAMPAGNE,1,4,
E2513,MILANO FORMALS,RED,1,6,2 Piece
E2514,MILANO FORMALS,EMERALD,1,6,Embellished
E2717,MILANO FORMALS,CHAMPAGNE,1,6,
E2526,MILANO FORMALS,GREEN,1,8,Embellished
AA9307,ANDY ANAND COUTURE,WHITE,1,10,
E1264,MILANO FORMALS,TEAL,1,20,Bridesmaid
E1127,MILANO FORMALS,TRUFFLE,1,22,
F570,MILANO FORMALS,BANANA,1,26,
E2019,MILANO FORMALS,BLUE,2,4,Embellished
E1824,MILANO FORMALS,POOL,1,0,Embellished
E2042,MILANO FORMALS,WINE,1,0,Gala/ pageant
E2053,MILANO FORMALS,NAVY,1,0,Elegant Evening
E1531,MILANO FORMALS,CORAL,1,4,Bridesmaid
E1852,MILANO FORMALS,PINK,1,4,Bridesmaid
E2087,MILANO FORMALS,ROSE,1,4,Bridesmaid
E2327,MILANO FORMALS,RED,1,4,Elegant Evening
E2053,MILANO FORMALS,TEAL,2,0,Elegant Evening
E1502,MILANO FORMALS,CLARET,3,0,Bridesmaid
AA9270,ANDY ANAND COUTURE,WHITE/NAVY,1,6,
AA9270,ANDY ANAND COUTURE,WHITE/BURGUNDY,1,6,
E2160,MILANO FORMALS,SKY BLUE,1,8,Elegant Evening
E2160,MILANO FORMALS,SKY BLUE,1,10,Elegant Evening
AA9270,ANDY ANAND COUTURE,WHITE/NAVY,1,12,
E2160,MILANO FORMALS,SKY BLUE,1,12,Elegant Evening
AA9270,ANDY ANAND COUTURE,WHITE/NAVY,1,14,
E2160,MILANO FORMALS,SKY BLUE,1,14,Elegant Evening
E1412,MILANO FORMALS,BROWN,6,12,
E1890,MILANO FORMALS,BLACK,1,0,Embellished
E2543,MILANO FORMALS,BLACK,1,0,Embellished
E1018,MILANO FORMALS,ORANGE,1,2,
E1544,MILANO FORMALS,BLACK,1,4,Short
E1319,MILANO FORMALS,PURPLE,1,8,Short
E2019,MILANO FORMALS,BLUE,1,8,Embellished
E2076,MILANO FORMALS,MIDNIGHT,1,8,Short
E2514,MILANO FORMALS,EMERALD,1,8,Embellished
E2543,MILANO FORMALS,BLACK,1,8,Embellished
E2225,MILANO FORMALS,BLACK/GREEN,2,0,
E1730,MILANO FORMALS,BURNT ORANGE,1,0,Bridesmaid
E1730,MILANO FORMALS,BURNT ORANGE,1,4,Bridesmaid
E1730,MILANO FORMALS,CHARCOAL,1,4,Bridesmaid
E1730,MILANO FORMALS,BURNT ORANGE,1,6,Bridesmaid
E1730,MILANO FORMALS,CHARCOAL,1,6,Bridesmaid
E1730,MILANO FORMALS,CHARCOAL,1,8,Bridesmaid
E1730,MILANO FORMALS,CHARCOAL,1,10,Bridesmaid
E1730,MILANO FORMALS,CHARCOAL,1,12,Bridesmaid
E1730,MILANO FORMALS,CHARCOAL,1,16,Bridesmaid
E1730,MILANO FORMALS,ROYAL,2,6,Bridesmaid
E2171,MILANO FORMALS,BLUE,1,0,Ball Gown/Quinceanera 
E2241,MILANO FORMALS,BLACK,1,2,Elegant Evening
E1918,MILANO FORMALS,GREEN,1,4,
E2018,MILANO FORMALS,GREEN,1,4,
E1582,MILANO FORMALS,TEAL,1,10,Bridesmaid
E1582,MILANO FORMALS,TEAL,2,12,Bridesmaid
E1582,MILANO FORMALS,TEAL,4,8,Bridesmaid
F570,MILANO FORMALS,FUCHSIA,5,30,
F570,MILANO FORMALS,FUCHSIA,12,38,
F570,MILANO FORMALS,FUCHSIA,14,34,
F570,MILANO FORMALS,FUCHSIA,31,40,
E2768,MILANO FORMALS,NAVY,1,0,Elegant Evening
E2550,MILANO FORMALS,RED,1,6,Embellished
E1582,MILANO FORMALS,TEAL,1,10,Bridesmaid
F1116,MILANO FORMALS,LILAC,1,14,
F1116,MILANO FORMALS,LILAC,2,12,
E1795,MILANO FORMALS,BISCOTTI,4,4,
E1582,MILANO FORMALS,TEAL,4,8,Bridesmaid
E2087,MILANO FORMALS,DIRTY ROSE,5,4,Bridesmaid
E2366,MILANO FORMALS,BLACK/GOLD,1,18,
B8865,MILANO FORMALS,SANGRIA,1,38,Elegant Evening
B8865,MILANO FORMALS,PURPLE,1,40,Elegant Evening
B8865,MILANO FORMALS,SANGRIA,1,8,Elegant Evening
F570,MILANO FORMALS,LILAC,1,8,
E1285,MILANO FORMALS,SAGE,2,12,Bridesmaid
E1018,MILANO FORMALS,ORANGE,9,8,
B8716,MILANO FORMALS,FUCHSIA,1,26,
B8716,MILANO FORMALS,FUCHSIA,4,34,
E1918,MILANO FORMALS,GREEN,1,0,
E2171,MILANO FORMALS,LIGHTBLUE,1,0,Ball Gown/Quinceanera 
E2255,MILANO FORMALS,FUCHSIA,1,6,Embellished
E1730,MILANO FORMALS,ROYAL,2,6,Bridesmaid
E1730,MILANO FORMALS,ROYAL,3,4,Bridesmaid
F570,MILANO FORMALS,FUCHSIA,3,38,
E1730,MILANO FORMALS,CHARCOAL,1,20,Bridesmaid
E1730,MILANO FORMALS,CHARCOAL,1,24,Bridesmaid
E1967,MILANO FORMALS,TEAL,2,0,Ball Gown/Quinceanera 
E2100,MILANO FORMALS,MIDNIGHT,2,0,Elegant Evening
E2042,MILANO FORMALS,WINE,2,2,Gala/ pageant
E2106,MILANO FORMALS,SKY BLUE,3,8,
E1852,MILANO FORMALS,CHARCOAL,1,2,Bridesmaid
E1852,MILANO FORMALS,BURGUNDY,1,4,Bridesmaid
E1852,MILANO FORMALS,PINK,1,6,Bridesmaid
AA9309,ANDY ANAND COUTURE,IVORY,1,12,
E2031,MILANO FORMALS,BLACK,2,0,Elegant Evening
E1502,MILANO FORMALS,CLARET,2,4,Bridesmaid
E1582,MILANO FORMALS,FUCHSIA,2,6,Bridesmaid
AA9308,ANDY ANAND COUTURE,WHITE,1,14,
E1379,MILANO FORMALS,TRUFFLE,3,8,Bridesmaid
E1520,MILANO FORMALS,BURNT ORANGE,3,24,Short
E1520,MILANO FORMALS,BURNT ORANGE,8,20,Short
AA9270,ANDY ANAND COUTURE,WHITE,1,2,
AA9270,ANDY ANAND COUTURE,WHITE/IVORY,1,6,
AA9270,ANDY ANAND COUTURE,WHITE/IVORY,1,8,
AA9270,ANDY ANAND COUTURE,WHITE/IVORY,1,12,
AA9270,ANDY ANAND COUTURE,WHITE,1,12,
AA9270,ANDY ANAND COUTURE,WHITE,1,18,
E2405,MILANO FORMALS,BLACK,1,20,Embellished
AA9270,ANDY ANAND COUTURE,WHITE/IVORY,2,16,
AA9270,ANDY ANAND COUTURE,WHITE/IVORY,2,24,
F1116,MILANO FORMALS,LILAC,1,2,
F570,MILANO FORMALS,LILAC,1,2,
F1116,MILANO FORMALS,LILAC,1,4,
E1827,MILANO FORMALS,BLACK,1,6,Elegant Evening
F1116,MILANO FORMALS,LILAC,1,6,
F570,MILANO FORMALS,LILAC,1,8,
E2252,MILANO FORMALS,PURPLE,1,12,Short
F1116,MILANO FORMALS,LILAC,1,12,
E1264,MILANO FORMALS,CLARET,1,16,Bridesmaid
F1116,MILANO FORMALS,LILAC,1,18,
